customer_id,customer_name,email,registration_date,customer_type
CUST-00587,Sarah Garcia,sarah.garcia587@store.net,2022-06-20 00:00:00,REGULAR
CUST-00588,Robert Garcia,robert.garcia588@outlook.com,2023-04-07 00:00:00,REGULAR
CUST-00589,Barbara Smith,barbara.smith589@example.com,2022-05-20 00:00:00,REGULAR
CUST-00590,Richard Moore,richard.moore590@store.net,2023-10-31 00:00:00,REGULAR
CUST-00591,Jessica Wilson,jessica.wilson591@example.com,2023-05-16 00:00:00,REGULAR
CUST-00592,Charles Smith,charles.smith592@yahoo.com,2022-10-27 00:00:00,REGULAR
CUST-00593,Linda Moore,linda.moore593@outlook.com,2022-06-22 00:00:00,PREMIUM
CUST-00594,Charles Thomas,charles.thomas594@store.net,2023-06-08 00:00:00,REGULAR
CUST-00595,Patricia Rodriguez,patricia.rodriguez595@store.net,2023-01-11 00:00:00,REGULAR
CUST-00596,Mary Anderson,mary.anderson596@store.net,2022-08-12 00:00:00,VIP
CUST-00597,Patricia Davis,patricia.davis597@outlook.com,2022-02-03 00:00:00,REGULAR
CUST-00598,Barbara Williams,barbara.williams598@example.com,2022-05-01 00:00:00,PREMIUM
CUST-00599,Linda Miller,linda.miller599@store.net,2022-12-26 00:00:00,PREMIUM
CUST-00600,Karen Wilson,karen.wilson600@yahoo.com,2023-09-23 00:00:00,REGULAR
CUST-00601,Michael Miller,michael.miller601@gmail.com,2023-08-07 00:00:00,REGULAR
CUST-00602,William Martin,william.martin602@store.net,2022-06-22 00:00:00,REGULAR
CUST-00603,Elizabeth Martinez,elizabeth.martinez603@store.net,2022-10-01 00:00:00,VIP
CUST-00604,Thomas Brown,thomas.brown604@yahoo.com,2023-02-26 00:00:00,VIP
CUST-00605,William Jones,william.jones@domain_without_extension,2022-09-13 00:00:00,REGULAR
CUST-00606,David Davis,david.davis606@example.com,2023-05-17 00:00:00,REGULAR
CUST-00607,William Wilson,william.wilson607@example.com,2023-04-08 00:00:00,REGULAR
CUST-00608,John Gonzalez,john.gonzalez608@store.net,2022-10-12 00:00:00,REGULAR
CUST-00609,Barbara Anderson,barbara.anderson609@example.com,2022-12-02 00:00:00,REGULAR
CUST-00610,John Anderson,john.anderson610@outlook.com,2022-03-06 00:00:00,PREMIUM
CUST-00611,Richard Miller,richard.miller611@example.com,2022-08-05 00:00:00,REGULAR
CUST-00612,David Martinez,david.martinez612@outlook.com,2023-07-15 00:00:00,REGULAR
CUST-00613,Charles Thomas,charles.thomas613@outlook.com,2023-11-30 00:00:00,PREMIUM
CUST-00614,Mary Brown,mary.brown614@example.com,2022-01-17 00:00:00,REGULAR
CUST-00615,Jennifer Anderson,jennifer.anderson615@example.com,2022-01-01 00:00:00,VIP
CUST-00616,Susan Miller,susan.miller616@yahoo.com,2023-10-28 00:00:00,REGULAR
CUST-00617,William Williams,william.williams617@outlook.com,2022-09-14 00:00:00,REGULAR
CUST-00618,Jennifer Johnson,jennifer.johnson618@example.com,2023-10-03 00:00:00,REGULAR
CUST-00619,Linda Wilson,linda.wilson619@gmail.com,2022-04-08 00:00:00,REGULAR
CUST-00620,Jessica Williams,jessica.williams620@yahoo.com,2023-08-31 00:00:00,REGULAR
CUST-00621,Joseph Smith,joseph.smith621@gmail.com,2022-12-18 00:00:00,PREMIUM
CUST-00622,Susan Jones,susan.jones622@example.com,2022-03-14 00:00:00,REGULAR
CUST-00623,John Brown,john.brown623@gmail.com,2022-11-17 00:00:00,REGULAR
CUST-00624,Elizabeth Jones,elizabeth.jones624@example.com,2022-05-17 00:00:00,REGULAR
CUST-00625,Robert Williams,robert.williams625@store.net,2023-07-31 00:00:00,REGULAR
CUST-00626,Jennifer Anderson,jennifer.anderson626@outlook.com,2022-08-07 00:00:00,REGULAR
CUST-00627,Robert Wilson,robert.wilson627@store.net,2023-03-30 00:00:00,PREMIUM
CUST-00628,John Brown,john.brown628@yahoo.com,2022-05-07 00:00:00,REGULAR
CUST-00629,Richard Lopez,richard.lopez629@example.com,2022-11-19 00:00:00,PREMIUM
CUST-00630,Linda Rodriguez,linda.rodriguez630@gmail.com,2022-09-12 00:00:00,REGULAR
CUST-00631,Karen Martin,karen.martin631@outlook.com,2022-01-28 00:00:00,PREMIUM
CUST-00632,Elizabeth Miller,elizabeth.miller632@store.net,2023-09-14 00:00:00,REGULAR
CUST-00633,Richard Martinez,richard.martinez633@gmail.com,2022-09-03 00:00:00,REGULAR
CUST-00634,Patricia Davis,patricia.davis634@example.com,2023-10-16 00:00:00,REGULAR
CUST-00635,Thomas Smith,thomas.smith635@outlook.com,2022-11-21 00:00:00,REGULAR
CUST-00636,Charles Wilson,charles.wilson636@outlook.com,2023-07-14 00:00:00,REGULAR
CUST-00637,Jessica Williams,jessica.williams637@gmail.com,2023-08-25 00:00:00,REGULAR
CUST-00638,William Miller,william.miller638@gmail.com,2022-03-03 00:00:00,VIP
CUST-00639,Richard Taylor,richard.taylor639@outlook.com,2023-10-06 00:00:00,PREMIUM
CUST-00640,Susan Wilson,susan.wilson640@example.com,2022-03-26 00:00:00,REGULAR
CUST-00641,Sarah Martin,sarah.martin641@yahoo.com,2022-10-12 00:00:00,REGULAR
CUST-00642,John Taylor,john.taylor642@yahoo.com,2022-06-09 00:00:00,REGULAR
CUST-00643,Richard Jackson,richard.jackson643@gmail.com,2022-11-14 00:00:00,REGULAR
CUST-00644,Linda Johnson,linda.johnson644@yahoo.com,2022-03-30 00:00:00,VIP
CUST-00645,Patricia Anderson,patricia.anderson645@store.net,2023-09-16 00:00:00,REGULAR
CUST-00646,Jennifer Brown,jennifer.brown646@gmail.com,2022-05-21 00:00:00,PREMIUM
CUST-00647,Jennifer Thomas,jennifer.thomas647@outlook.com,2023-06-20 00:00:00,REGULAR
CUST-00648,William Garcia,william.garcia648@outlook.com,2022-05-10 00:00:00,PREMIUM
CUST-00649,William Brown,william.brown649@gmail.com,2022-12-10 00:00:00,PREMIUM
CUST-00650,William Taylor,william.taylor650@gmail.com,2022-09-27 00:00:00,PREMIUM
CUST-00651,Charles Williams,charles.williams651@example.com,2023-04-12 00:00:00,REGULAR
CUST-00652,Mary Thomas,mary.thomas652@store.net,2022-06-20 00:00:00,REGULAR
CUST-00653,William Brown,william.brown653@store.net,2023-11-22 00:00:00,PREMIUM
CUST-00654,Linda Taylor,linda.taylor654@gmail.com,2022-02-15 00:00:00,PREMIUM
CUST-00655,James Davis,jamesdavisatgmail.com,2023-04-29 00:00:00,REGULAR
CUST-00656,Robert Garcia,robert.garcia656@gmail.com,2023-07-21 00:00:00,PREMIUM
CUST-00657,Susan Davis,susan.davis657@outlook.com,2022-09-12 00:00:00,REGULAR
CUST-00658,David Rodriguez,david.rodriguez658@gmail.com,2023-08-09 00:00:00,REGULAR
CUST-00659,Thomas Johnson,thomas.johnson659@yahoo.com,2022-08-17 00:00:00,PREMIUM
CUST-00660,Mary Gonzalez,mary.gonzalez660@gmail.com,2023-04-22 00:00:00,PREMIUM
CUST-00661,Elizabeth Hernandez,elizabeth.hernandez661@gmail.com,2023-07-21 00:00:00,REGULAR
CUST-00662,Barbara Miller,barbara.miller662@outlook.com,2023-08-01 00:00:00,PREMIUM
CUST-00663,Karen Davis,karen.davis663@example.com,2023-01-13 00:00:00,REGULAR
CUST-00664,Jessica Miller,jessica.miller664@store.net,2022-09-09 00:00:00,REGULAR
CUST-00665,Susan Smith,susan.smith665@yahoo.com,2023-07-09 00:00:00,REGULAR
CUST-00666,James Hernandez,james.hernandez666@gmail.com,2023-11-05 00:00:00,REGULAR
CUST-00667,Elizabeth Brown,elizabeth.brown667@yahoo.com,2023-06-27 00:00:00,VIP
CUST-00668,Susan Thomas,susan.thomas668@gmail.com,2022-05-26 00:00:00,PREMIUM
CUST-00669,John Johnson,john.johnson669@yahoo.com,2023-06-17 00:00:00,REGULAR
CUST-00670,Barbara Anderson,barbara.anderson670@gmail.com,2023-08-18 00:00:00,REGULAR
CUST-00671,Robert Gonzalez,robert.gonzalez671@gmail.com,2023-08-30 00:00:00,REGULAR
CUST-00672,Susan Jones,susan.jones672@yahoo.com,2022-10-26 00:00:00,REGULAR
CUST-00673,David Gonzalez,david.gonzalez673@outlook.com,2022-11-22 00:00:00,REGULAR
CUST-00674,Linda Williams,linda.williams674@yahoo.com,2022-05-20 00:00:00,PREMIUM
CUST-00675,Charles Brown,charles.brown675@yahoo.com,2022-04-19 00:00:00,REGULAR
CUST-00676,Joseph Hernandez,joseph.hernandez676@example.com,2022-05-04 00:00:00,REGULAR
CUST-00677,Michael Anderson,michael.anderson677@outlook.com,2023-04-20 00:00:00,REGULAR
CUST-00678,Patricia Williams,patricia.williams678@yahoo.com,2022-11-08 00:00:00,PREMIUM
CUST-00679,Karen Johnson,karen.johnson679@yahoo.com,2022-12-02 00:00:00,REGULAR
CUST-00680,Linda Lopez,linda.lopez680@example.com,2023-06-10 00:00:00,REGULAR
CUST-00681,Elizabeth Rodriguez,elizabeth.rodriguez681@yahoo.com,2022-02-01 00:00:00,VIP
CUST-00682,Joseph Moore,joseph.moore682@store.net,2022-09-13 00:00:00,REGULAR
CUST-00683,Patricia Jones,patricia.jones683@gmail.com,2022-01-13 00:00:00,REGULAR
CUST-00684,Linda Jones,linda.jones684@yahoo.com,2023-02-15 00:00:00,REGULAR
CUST-00685,John Jackson,john.jackson685@store.net,2022-09-23 00:00:00,VIP
CUST-00686,John Smith,john.smith686@gmail.com,2022-07-22 00:00:00,VIP
CUST-00687,Joseph Jones,joseph.jones687@gmail.com,2022-12-06 00:00:00,REGULAR
CUST-00688,Joseph Johnson,joseph.johnson688@yahoo.com,2023-08-11 00:00:00,REGULAR
CUST-00689,Richard Thomas,richard.thomas689@gmail.com,2023-01-27 00:00:00,REGULAR
CUST-00690,Jennifer Lopez,jennifer.lopez690@yahoo.com,2022-07-11 00:00:00,REGULAR
CUST-00691,Joseph Jones,joseph.jones691@gmail.com,2023-09-21 00:00:00,REGULAR
CUST-00692,Linda Martinez,linda.martinez692@example.com,2023-02-26 00:00:00,PREMIUM
CUST-00693,Jessica Johnson,jessicajohnsonatgmail.com,2022-10-14 00:00:00,REGULAR
CUST-00694,Susan Miller,susan.miller694@store.net,2022-09-13 00:00:00,REGULAR
CUST-00695,Sarah Smith,sarah.smith695@example.com,2023-01-03 00:00:00,REGULAR
CUST-00696,Jessica Lopez,jessica.lopez696@store.net,2023-05-30 00:00:00,REGULAR
CUST-00697,William Garcia,william.garcia697@gmail.com,2022-11-23 00:00:00,REGULAR
CUST-00698,James Rodriguez,james.rodriguez698@gmail.com,2023-04-29 00:00:00,REGULAR
CUST-00699,Charles Davis,charles.davis699@yahoo.com,2022-04-13 00:00:00,REGULAR
CUST-00700,Linda Rodriguez,linda.rodriguez700@store.net,2022-02-27 00:00:00,PREMIUM
CUST-00701,Linda Jackson,linda.jackson701@example.com,2022-12-30 00:00:00,VIP
CUST-00702,Jennifer Garcia,jennifer.garcia702@yahoo.com,2023-08-30 00:00:00,REGULAR
CUST-00703,Barbara Jackson,barbara.jackson703@gmail.com,2022-12-27 00:00:00,VIP
CUST-00704,Charles Jones,charles.jones704@store.net,2022-07-12 00:00:00,PREMIUM
CUST-00705,Jessica Moore,jessica.moore705@outlook.com,2022-06-29 00:00:00,REGULAR
CUST-00706,John Johnson,john.johnson706@yahoo.com,2023-09-09 00:00:00,REGULAR
CUST-00707,Thomas Thomas,thomas.thomas707@gmail.com,2022-12-06 00:00:00,VIP
CUST-00708,Michael Jones,michael.jones708@outlook.com,2022-07-01 00:00:00,VIP
CUST-00709,David Johnson,david.johnson709@gmail.com,2022-06-01 00:00:00,REGULAR
CUST-00710,Robert Brown,robert.brown710@store.net,2023-01-09 00:00:00,VIP
CUST-00711,Barbara Gonzalez,barbara.gonzalez711@store.net,2022-04-14 00:00:00,REGULAR
CUST-00712,David Jones,david.jones712@yahoo.com,2023-03-24 00:00:00,PREMIUM
CUST-00713,Jessica Hernandez,jessica.hernandez713@yahoo.com,2023-07-30 00:00:00,REGULAR
CUST-00714,Karen Lopez,karen.lopez714@yahoo.com,2023-11-13 00:00:00,REGULAR
CUST-00715,Jennifer Gonzalez,jennifer.gonzalez715@outlook.com,2022-10-29 00:00:00,REGULAR
CUST-00716,James Jackson,james.jackson716@example.com,2023-08-05 00:00:00,REGULAR
CUST-00717,Karen Hernandez,karen.hernandez717@store.net,2022-08-15 00:00:00,REGULAR
CUST-00718,Patricia Thomas,patricia.thomas718@yahoo.com,2022-12-06 00:00:00,PREMIUM
CUST-00719,Linda Lopez,linda.lopez719@outlook.com,2022-06-21 00:00:00,REGULAR
CUST-00720,John Hernandez,john.hernandez720@example.com,2022-01-12 00:00:00,REGULAR
CUST-00721,Linda Williams,linda.williams721@outlook.com,2022-09-20 00:00:00,PREMIUM
CUST-00722,James Johnson,james.johnson722@example.com,2023-03-25 00:00:00,PREMIUM
CUST-00723,Jennifer Wilson,jennifer.wilson723@example.com,2023-01-23 00:00:00,REGULAR
CUST-00724,Richard Brown,richard.brown724@example.com,2023-08-15 00:00:00,REGULAR
CUST-00725,Linda Garcia,linda.garcia725@example.com,2022-03-17 00:00:00,PREMIUM
CUST-00726,Mary Martinez,mary.martinez726@gmail.com,2022-11-23 00:00:00,REGULAR
CUST-00727,Patricia Williams,patricia.williams727@outlook.com,2022-06-24 00:00:00,PREMIUM
CUST-00728,Jennifer Williams,jennifer.williams728@store.net,2022-04-06 00:00:00,REGULAR
CUST-00729,Karen Thomas,karen.thomas729@gmail.com,2023-03-18 00:00:00,VIP
CUST-00730,Jennifer Martin,jennifer.martin730@example.com,2022-06-10 00:00:00,REGULAR
CUST-00731,David Miller,david.miller731@yahoo.com,2023-02-24 00:00:00,REGULAR
CUST-00732,Sarah Rodriguez,sarah.rodriguez732@outlook.com,2022-11-01 00:00:00,REGULAR
CUST-00733,Mary Gonzalez,mary.gonzalez733@store.net,2023-07-17 00:00:00,PREMIUM
CUST-00734,Robert Johnson,robert.johnson734@outlook.com,2022-01-04 00:00:00,REGULAR
CUST-00735,Elizabeth Martin,elizabeth.martin735@example.com,2022-07-24 00:00:00,REGULAR
CUST-00736,Michael Garcia,michael.garcia736@outlook.com,2022-03-25 00:00:00,REGULAR
CUST-00737,Patricia Martinez,patricia.martinez737@example.com,2023-04-28 00:00:00,REGULAR
CUST-00738,William Williams,william.williams738@store.net,2023-02-01 00:00:00,REGULAR
CUST-00739,Richard Lopez,richard.lopez739@yahoo.com,2023-04-02 00:00:00,REGULAR
CUST-00740,Joseph Anderson,joseph.anderson740@outlook.com,2022-08-20 00:00:00,PREMIUM
CUST-00741,Charles Johnson,charles.johnson741@yahoo.com,2023-11-15 00:00:00,REGULAR
CUST-00742,Barbara Moore,barbara.moore742@example.com,2023-08-27 00:00:00,REGULAR
CUST-00743,Mary Gonzalez,mary.gonzalez743@store.net,2023-03-05 00:00:00,VIP
CUST-00744,Jessica Jackson,jessica.jackson744@yahoo.com,2023-05-03 00:00:00,REGULAR
CUST-00745,Richard Johnson,richard.johnson745@store.net,2023-08-08 00:00:00,VIP
CUST-00746,Charles Martin,charles.martin746@yahoo.com,2022-05-04 00:00:00,VIP
CUST-00747,Joseph Garcia,joseph.garcia747@yahoo.com,2022-08-05 00:00:00,PREMIUM
CUST-00748,Robert Johnson,robert.johnson748@example.com,2022-03-22 00:00:00,VIP
CUST-00749,Susan Miller,susan.miller749@yahoo.com,2023-09-02 00:00:00,REGULAR
CUST-00750,John Williams,john.williams750@example.com,2023-07-24 00:00:00,REGULAR
CUST-00751,David Rodriguez,david.rodriguez751@store.net,2023-04-15 00:00:00,VIP
CUST-00752,James Martin,james.martin752@store.net,2023-06-20 00:00:00,PREMIUM
CUST-00753,Patricia Wilson,patricia.wilson753@yahoo.com,2022-06-01 00:00:00,REGULAR
CUST-00754,Charles Brown,charles.brown754@gmail.com,2023-07-31 00:00:00,PREMIUM
CUST-00755,Elizabeth Moore,elizabethmoore#example.com,2023-02-25 00:00:00,REGULAR
CUST-00756,Jessica Jackson,jessica.jackson756@store.net,2023-04-30 00:00:00,REGULAR
CUST-00757,William Gonzalez,william.gonzalez757@yahoo.com,2023-09-26 00:00:00,REGULAR
CUST-00758,Richard Johnson,richard.johnson758@example.com,2022-12-06 00:00:00,REGULAR
CUST-00759,Mary Thomas,marythomas#example.com,2023-01-17 00:00:00,REGULAR
CUST-00760,Elizabeth Martinez,elizabethmartinez#example.com,2023-05-19 00:00:00,PREMIUM
CUST-00761,Patricia Davis,patricia.davis761@yahoo.com,2022-11-04 00:00:00,VIP
CUST-00762,Joseph Hernandez,joseph.hernandez762@outlook.com,2023-03-03 00:00:00,REGULAR
CUST-00763,John Miller,john.miller763@example.com,2022-08-05 00:00:00,VIP
CUST-00764,Susan Thomas,susan.thomas764@store.net,2023-01-18 00:00:00,PREMIUM
CUST-00765,Thomas Garcia,thomas.garcia765@gmail.com,2022-11-15 00:00:00,PREMIUM
CUST-00766,Richard Jones,richard.jones766@store.net,2023-08-06 00:00:00,REGULAR
CUST-00767,Michael Miller,michael.miller767@gmail.com,2022-09-13 00:00:00,REGULAR
CUST-00768,Mary Lopez,mary.lopez768@yahoo.com,2022-10-08 00:00:00,REGULAR
CUST-00769,Joseph Taylor,joseph.taylor769@example.com,2023-10-13 00:00:00,VIP
CUST-00770,James Davis,james.davis770@outlook.com,2023-05-16 00:00:00,REGULAR
CUST-00771,Jennifer Thomas,jennifer.thomas771@store.net,2023-07-19 00:00:00,REGULAR
CUST-00772,Jennifer Rodriguez,jennifer.rodriguez772@gmail.com,2022-10-19 00:00:00,REGULAR
CUST-00773,Mary Garcia,mary.garcia773@store.net,2022-08-08 00:00:00,PREMIUM
CUST-00774,Linda Miller,linda.miller774@outlook.com,2023-10-30 00:00:00,REGULAR
CUST-00775,James Smith,james.smith775@example.com,2022-05-16 00:00:00,REGULAR
CUST-00776,Karen Smith,karen.smith776@yahoo.com,2022-09-16 00:00:00,REGULAR
CUST-00777,Elizabeth Rodriguez,elizabeth.rodriguez777@example.com,2023-01-21 00:00:00,PREMIUM
CUST-00778,Joseph Rodriguez,joseph.rodriguez778@yahoo.com,2023-04-23 00:00:00,REGULAR
CUST-00779,Thomas Martin,thomas.martin779@example.com,2023-08-22 00:00:00,REGULAR
CUST-00780,Thomas Lopez,thomas.lopez780@store.net,2023-10-25 00:00:00,REGULAR
CUST-00781,Elizabeth Martinez,elizabeth.martinez781@gmail.com,2023-05-09 00:00:00,REGULAR
CUST-00782,William Hernandez,william.hernandez782@outlook.com,2022-09-25 00:00:00,REGULAR
CUST-00783,Elizabeth Miller,elizabeth.miller783@yahoo.com,2023-06-14 00:00:00,PREMIUM
CUST-00784,Mary Martin,mary.martin784@example.com,2023-11-08 00:00:00,REGULAR
CUST-00785,Robert Smith,robert.smith785@example.com,2022-10-30 00:00:00,REGULAR
CUST-00786,Susan Gonzalez,susan.gonzalez786@example.com,2022-02-06 00:00:00,REGULAR
CUST-00787,Charles Miller,charles.miller787@outlook.com,2022-08-16 00:00:00,REGULAR
CUST-00788,Jessica Lopez,jessica.lopez788@store.net,2022-11-04 00:00:00,PREMIUM
CUST-00789,Sarah Garcia,sarah.garcia789@outlook.com,2022-04-10 00:00:00,REGULAR
CUST-00790,William Moore,william.moore790@yahoo.com,2023-11-28 00:00:00,PREMIUM
CUST-00791,John Davis,john.davis791@outlook.com,2022-08-17 00:00:00,PREMIUM
CUST-00792,Elizabeth Wilson,elizabeth.wilson792@outlook.com,2023-01-16 00:00:00,REGULAR
CUST-00793,Elizabeth Anderson,elizabeth.anderson793@gmail.com,2023-04-27 00:00:00,REGULAR
CUST-00794,Charles Jackson,charles.jackson794@store.net,2022-03-14 00:00:00,REGULAR
CUST-00795,Michael Taylor,michael.taylor795@gmail.com,2023-11-29 00:00:00,REGULAR
CUST-00796,Elizabeth Wilson,elizabeth.wilson796@gmail.com,2022-06-04 00:00:00,REGULAR
CUST-00797,Michael Hernandez,michael.hernandez797@example.com,2023-08-07 00:00:00,PREMIUM
CUST-00798,Joseph Jones,joseph.jones798@outlook.com,2022-07-04 00:00:00,PREMIUM
CUST-00799,Jessica Hernandez,jessica.hernandez799@yahoo.com,2022-11-17 00:00:00,REGULAR
CUST-00800,James Anderson,james.anderson800@outlook.com,2022-08-03 00:00:00,PREMIUM
CUST-00801,Jennifer Jackson,jennifer.jackson801@yahoo.com,2023-05-17 00:00:00,PREMIUM
CUST-00802,John Jones,john.jones802@store.net,2023-03-21 00:00:00,REGULAR
CUST-00803,Richard Wilson,richard.wilson803@example.com,2023-01-28 00:00:00,REGULAR
CUST-00804,Sarah Miller,sarah.miller804@outlook.com,2022-01-15 00:00:00,PREMIUM
CUST-00805,Thomas Miller,thomas.miller805@gmail.com,2023-11-24 00:00:00,REGULAR
CUST-00806,Linda Davis,linda.davis806@outlook.com,2022-11-16 00:00:00,REGULAR
CUST-00807,Richard Taylor,richard.taylor807@store.net,2022-11-10 00:00:00,REGULAR
CUST-00808,Mary Martinez,mary.martinez808@outlook.com,2023-04-12 00:00:00,PREMIUM
CUST-00809,Karen Taylor,karen.taylor809@outlook.com,2023-03-21 00:00:00,PREMIUM
CUST-00810,Robert Hernandez,robert.hernandez810@example.com,2023-01-03 00:00:00,PREMIUM
CUST-00811,Jennifer Gonzalez,jennifer.gonzalez811@gmail.com,2022-08-22 00:00:00,REGULAR
CUST-00812,Robert Miller,robert.miller812@gmail.com,2023-08-27 00:00:00,REGULAR
CUST-00813,Patricia Lopez,patricia.lopez813@gmail.com,2023-01-20 00:00:00,PREMIUM
CUST-00814,William Moore,william.moore814@store.net,2022-02-19 00:00:00,REGULAR
CUST-00815,Mary Brown,mary.brown815@gmail.com,2022-02-19 00:00:00,REGULAR
CUST-00816,Susan Anderson,susan.anderson816@example.com,2022-05-07 00:00:00,REGULAR
CUST-00817,Jessica Jones,jessica.jones817@yahoo.com,2023-10-08 00:00:00,REGULAR
CUST-00818,Susan Brown,susan.brown818@store.net,2022-10-04 00:00:00,REGULAR
CUST-00819,Robert Wilson,robert.wilson819@gmail.com,2023-06-08 00:00:00,PREMIUM
CUST-00820,Patricia Martinez,patricia.martinez820@gmail.com,2022-04-19 00:00:00,REGULAR
CUST-00821,Karen Miller,karen.miller821@outlook.com,2023-06-20 00:00:00,VIP
CUST-00822,Barbara Wilson,barbara.wilson822@outlook.com,2022-06-14 00:00:00,REGULAR
CUST-00823,Jessica Miller,jessica.miller823@example.com,2022-12-05 00:00:00,REGULAR
CUST-00824,James Williams,james.williams824@gmail.com,2023-08-11 00:00:00,REGULAR
CUST-00825,Robert Williams,robert.williams825@store.net,2022-03-18 00:00:00,PREMIUM
CUST-00826,Patricia Rodriguez,patricia.rodriguez826@yahoo.com,2023-04-13 00:00:00,VIP
CUST-00827,Elizabeth Rodriguez,elizabeth.rodriguez827@example.com,2022-02-21 00:00:00,REGULAR
CUST-00828,Jennifer Johnson,jennifer.johnson828@outlook.com,2023-01-04 00:00:00,PREMIUM
CUST-00829,David Wilson,david.wilson829@gmail.com,2022-04-08 00:00:00,PREMIUM
CUST-00830,Mary Smith,mary.smith830@yahoo.com,2023-11-11 00:00:00,REGULAR
CUST-00831,David Lopez,david.lopez831@example.com,2023-09-29 00:00:00,REGULAR
CUST-00832,John Lopez,john.lopez832@outlook.com,2022-07-07 00:00:00,REGULAR
CUST-00833,Richard Anderson,richard.anderson833@outlook.com,2023-01-30 00:00:00,REGULAR
CUST-00834,Jessica Wilson,jessica.wilson834@yahoo.com,2022-04-26 00:00:00,REGULAR
CUST-00835,Mary Garcia,mary.garcia835@gmail.com,2023-03-03 00:00:00,VIP
CUST-00836,Jessica Jackson,jessica.jackson836@example.com,2022-07-05 00:00:00,REGULAR
CUST-00837,Barbara Martin,barbara.martin837@gmail.com,2023-12-02 00:00:00,PREMIUM
CUST-00838,Robert Thomas,robert.thomas838@example.com,2022-04-26 00:00:00,PREMIUM
CUST-00839,Joseph Johnson,joseph.johnson839@gmail.com,2022-09-25 00:00:00,REGULAR
CUST-00840,James Taylor,james.taylor840@store.net,2023-08-02 00:00:00,REGULAR
CUST-00841,David Taylor,david.taylor841@store.net,2023-09-26 00:00:00,REGULAR
CUST-00842,Linda Thomas,linda.thomas842@outlook.com,2023-11-11 00:00:00,REGULAR
CUST-00843,Richard Jones,richard.jones843@store.net,2023-09-20 00:00:00,REGULAR
CUST-00844,Jennifer Taylor,jennifer.taylor844@example.com,2023-05-23 00:00:00,PREMIUM
CUST-00845,John Thomas,john.thomas845@outlook.com,2022-09-04 00:00:00,REGULAR
CUST-00846,William Johnson,william.johnson846@store.net,2022-08-17 00:00:00,REGULAR
CUST-00847,Richard Gonzalez,richard.gonzalez847@yahoo.com,2022-03-22 00:00:00,REGULAR
CUST-00848,Charles Anderson,charles.anderson848@gmail.com,2023-05-26 00:00:00,REGULAR
CUST-00849,Patricia Thomas,patricia.thomas849@gmail.com,2022-04-16 00:00:00,REGULAR
CUST-00850,Mary Moore,mary.moore850@store.net,2022-01-01 00:00:00,PREMIUM
CUST-00851,Karen Martin,karen.martin851@outlook.com,2023-06-05 00:00:00,REGULAR
CUST-00852,Joseph Hernandez,joseph.hernandez852@outlook.com,2022-02-25 00:00:00,PREMIUM
CUST-00853,Joseph Hernandez,joseph.hernandez853@store.net,2023-09-27 00:00:00,REGULAR
CUST-00854,Barbara Anderson,barbara.anderson854@gmail.com,2022-04-10 00:00:00,PREMIUM
CUST-00855,Linda Smith,linda.smith855@outlook.com,2022-12-30 00:00:00,PREMIUM
CUST-00856,Elizabeth Moore,elizabeth.moore856@store.net,2023-01-18 00:00:00,PREMIUM
CUST-00857,Mary Garcia,mary.garcia857@example.com,2022-05-24 00:00:00,PREMIUM
CUST-00858,Susan Brown,susan.brown858@outlook.com,2023-09-18 00:00:00,REGULAR
CUST-00859,Patricia Gonzalez,patricia.gonzalez859@yahoo.com,2023-04-14 00:00:00,PREMIUM
CUST-00860,Michael Hernandez,michael.hernandez860@gmail.com,2023-03-01 00:00:00,REGULAR
CUST-00861,Charles Brown,charles.brown861@example.com,2023-04-14 00:00:00,REGULAR
CUST-00862,Thomas Jones,thomas.jones862@example.com,2022-01-05 00:00:00,REGULAR
CUST-00863,Mary Moore,mary.moore863@example.com,2023-08-23 00:00:00,REGULAR
CUST-00864,Thomas Garcia,thomas.garcia864@store.net,2022-06-27 00:00:00,PREMIUM
CUST-00865,Robert Brown,robert.brown865@example.com,2023-11-05 00:00:00,REGULAR
CUST-00866,David Taylor,david.taylor866@example.com,2023-03-05 00:00:00,VIP
CUST-00867,Linda Rodriguez,linda.rodriguez867@example.com,2022-12-18 00:00:00,VIP
CUST-00868,Joseph Jones,joseph.jones868@yahoo.com,2023-02-27 00:00:00,REGULAR
CUST-00869,Thomas Martinez,thomas.martinez869@store.net,2022-11-18 00:00:00,PREMIUM
CUST-00870,Sarah Miller,sarah.miller870@yahoo.com,2022-08-03 00:00:00,REGULAR
CUST-00871,Elizabeth Lopez,elizabeth.lopez871@yahoo.com,2023-10-28 00:00:00,VIP
CUST-00872,Jennifer Taylor,jennifer.taylor872@store.net,2023-10-15 00:00:00,REGULAR
CUST-00873,Patricia Lopez,patricia.lopez873@store.net,2023-05-07 00:00:00,REGULAR
CUST-00874,Susan Moore,susan.moore874@outlook.com,2023-03-09 00:00:00,PREMIUM
CUST-00875,Thomas Brown,thomas.brown875@gmail.com,2023-01-26 00:00:00,REGULAR
CUST-00876,Mary Miller,mary.miller876@outlook.com,2022-06-14 00:00:00,VIP
CUST-00877,William Jones,william.jones877@gmail.com,2022-10-30 00:00:00,REGULAR
CUST-00878,Sarah Johnson,sarah.johnson878@outlook.com,2023-04-09 00:00:00,REGULAR
CUST-00879,Sarah Davis,sarah.davis879@store.net,2023-02-03 00:00:00,REGULAR
